iter	MAE
1661	707.376693
1662	707.3519265
1663	707.2180516
1664	707.1574785
1665	707.027334
1666	707.0027147
1667	706.9374593
1668	706.9009762
1669	706.847637
1670	706.7718799
1671	706.6517137
1672	706.4846876
1673	706.4193105
1674	706.3819516
1675	706.3601781
1676	706.2983285
1677	706.109825
1678	705.8980751
1679	705.8790649
1680	705.8602307
1681	705.7841264
1682	705.7634452
1683	705.6808053
1684	705.5399322
1685	705.4515406
1686	705.4393997
1687	705.3155739
1688	705.2966898
1689	705.1183628
1690	705.0012813
1691	704.8300886
1692	704.7339908
1693	704.7058441
1694	704.6596908
1695	704.6497081
1696	704.544232
1697	704.5162841
1698	704.4766501
1699	704.4022482
1700	704.3892215
1701	704.3224593
1702	704.1882904
1703	704.1527792
1704	704.063965
1705	704.0343551
1706	704.0019408
1707	703.9656045
1708	703.633914
1709	703.6151236
1710	703.5961056
1711	703.5610354
1712	703.4786801
1713	703.4064224
1714	703.307828
1715	703.0547813
1716	703.0037721
1717	702.9852305
1718	702.9654481
1719	702.8209845
1720	702.804889
1721	702.7545538
1722	702.6899452
1723	702.3933951
1724	702.3817124
1725	702.2725354
1726	702.1226619
1727	702.1028643
1728	701.969119
1729	701.9287989
1730	701.8596245
1731	701.757104
1732	701.4320433
1733	701.3391827
1734	701.2875482
1735	701.261938
1736	701.2344727
1737	701.1915229
1738	701.051092
1739	701.0314275
1740	700.9696309
1741	700.8973796
1742	700.8368551
1743	700.78678
1744	700.6935849
1745	700.5675437
1746	700.3046565
1747	700.2524607
1748	700.1403334
1749	700.0763237
1750	699.9629133
1751	699.9360607
1752	699.886358
1753	699.8590496
1754	699.6884508
1755	699.6512271
1756	699.4294256
1757	699.351547
1758	699.2783929
1759	699.2483519
1760	699.0990867
1761	698.8943186
1762	698.8439575
1763	698.831062
1764	698.6878296
1765	698.6667944
1766	698.6574584
1767	698.6200654
1768	698.5106122
1769	698.3068939
1770	698.0774935
1771	698.0620626
1772	698.0218504
1773	697.9790229
1774	697.8759005
1775	697.8293834
1776	697.8044238
1777	697.7505793
1778	697.6733601
1779	697.5949558
1780	697.3660379
1781	697.2296563
1782	697.2160268
1783	697.1351158
1784	697.0733768
1785	697.0583816
1786	696.7554128
1787	696.6507141
1788	696.4504029
1789	696.3662547
1790	696.3124492
1791	696.1684568
1792	696.0721295
1793	696.0473717
1794	696.0206838
1795	695.9541114
1796	695.7248379
1797	695.5741021
1798	695.4936907
1799	695.2004313
1800	695.0202118
1801	694.9590065
1802	694.8936388
1803	694.8079361
1804	694.7930031
1805	694.7827124
1806	694.6571524
1807	694.6013112
1808	694.5482764
1809	694.448631
1810	694.2317109
1811	694.2093137
1812	694.1193067
1813	694.0009483
1814	693.9742821
1815	693.8666726
1816	693.5602593
1817	693.547441
1818	693.510598
1819	693.4829871
1820	693.4655595
1821	693.4164549
1822	693.341351
1823	693.2371103
1824	693.1781191
1825	693.1464731
1826	693.029559
1827	692.9498734
1828	692.9212253
1829	692.891028
1830	692.8002964
1831	692.6933717
1832	692.6041375
1833	692.591229
1834	692.5024655
1835	692.3896094
1836	692.3769088
1837	692.2435895
1838	692.1624543
1839	692.065676
1840	691.9670042
1841	691.7913653
1842	691.7669848
1843	691.6832518
1844	691.6624656
1845	691.5557751
1846	691.3850601
1847	691.3750019
1848	691.2418605
1849	691.2175639
1850	691.2028669
1851	690.958934
1852	690.8072706
1853	690.7953068
1854	690.7260432
1855	690.6957086
1856	690.6300684
1857	690.5813787
1858	690.5436915
1859	690.5125503
1860	690.4978756
1861	690.4875139
1862	690.2666461
1863	690.1509226
1864	690.1073219
1865	690.0878067
1866	689.9996774
1867	689.8610516
1868	689.6426908
1869	689.4758273
1870	689.4204338
1871	689.3657912
1872	689.1984692
1873	689.1593409
1874	689.1350846
1875	689.0012124
1876	688.9483943
1877	688.6748638
1878	688.66598
1879	688.6024362
1880	688.4921423
1881	688.4687565
1882	688.2116225
1883	688.0487004
1884	687.9549386
1885	687.8335805
1886	687.8217396
1887	687.7109999
1888	687.6839786
1889	687.6579806
1890	687.6450944
1891	687.6160982
1892	687.576222
1893	687.4029028
1894	687.3628284
1895	687.2724761
1896	687.2432978
1897	687.2253656
1898	687.1441793
1899	687.0406434
1900	687.0150384
1901	686.8276853
1902	686.6948034
1903	686.6796974
1904	686.6159751
1905	686.5620514
1906	686.4945621
1907	686.2020759
1908	686.0965169
1909	686.0137445
1910	685.9967672
1911	685.7746244
1912	685.76401
1913	685.7290453
1914	685.6155008
1915	685.5645306
1916	685.5178669
1917	685.5102013
1918	685.5015236
1919	685.4837625
1920	685.4546573
1921	685.4131386
1922	685.3810142
1923	685.3460495
1924	685.2945052
1925	685.1305435
1926	685.1116087
1927	685.0213117
1928	684.9722593
1929	684.9583271
1930	684.930214
1931	684.7897517
1932	684.6044726
1933	684.5186188
1934	684.4251187
1935	684.4106668
1936	684.3696305
1937	684.3333003
1938	684.1699971
1939	684.1431412
1940	684.1199928
1941	684.0087038
1942	683.7450132
1943	683.6518997
1944	683.5881598
1945	683.3047287
1946	683.1884457
1947	683.1183713
1948	683.001526
1949	682.9750148
1950	682.9579129
1951	682.9314399
1952	682.78593
1953	682.6458046
1954	682.4545281
1955	682.4061742
1956	682.3765615
1957	682.2817
1958	682.2258794
1959	682.1894435
1960	681.9898354
1961	681.7446208
1962	681.5742817
1963	681.3328139
1964	681.315823
1965	681.2517009
1966	681.1978262
1967	681.0655427
1968	680.9790508
1969	680.9370968
1970	680.9157493
1971	680.8776236
1972	680.8605725
1973	680.7357633
1974	680.7191452
1975	680.6502995
1976	680.5577129
1977	680.5358504
1978	680.4605164
1979	680.4474973
1980	680.4406532
1981	680.3631137
1982	680.3267423
1983	680.2182776
1984	680.0365659
1985	680.0032797
1986	679.9820891
1987	679.9235008
1988	679.8900644
1989	679.750598
1990	679.6061856
1991	679.5903947
1992	679.4956438
1993	679.3654618
1994	679.2687362
1995	679.2384192
1996	679.2163539
1997	679.1809132
1998	679.1591191
1999	679.1338376
2000	679.0504915
2001	678.9686326
2002	678.9164857
2003	678.7537945
2004	678.7392093
2005	678.7064211
2006	678.6909676
2007	678.5668517
2008	678.2937647
2009	678.2814022
2010	678.2289772
2011	678.1850729
2012	678.1494085
2013	678.118189
2014	678.0975051
2015	678.0876917
2016	678.0329477
2017	677.9057047
2018	677.8981608
2019	677.8870564
2020	677.8598318
2021	677.724485
2022	677.6912307
2023	677.6484839
2024	677.5754251
2025	677.5381559
2026	677.5238645
2027	677.4787013
2028	677.4614783
2029	677.4168755
2030	677.3707919
2031	677.3490569
2032	677.3148159
2033	677.2943619
2034	677.1744947
2035	677.1577372
2036	677.1036233
2037	677.0721329
2038	677.0497518
2039	677.0271202
2040	676.9849624
2041	676.9740851
2042	676.8810227
2043	676.8630667
2044	676.7231344
2045	676.5934671
2046	676.541748
2047	676.4641003
2048	676.3647302
2049	676.3377725
2050	676.292359
2051	676.1882341
2052	676.1790669
2053	676.1688562
2054	676.1584382
2055	676.1459455
2056	675.9466722
2057	675.9329399
2058	675.9185933
2059	675.7235826
2060	675.6789323
2061	675.5952561
2062	675.539758
2063	675.5028621
2064	675.3911393
2065	675.2916914
2066	675.2535821
2067	675.222069
2068	675.1432822
2069	675.0459582
2070	675.0289815
2071	675.0178166
2072	674.9051016
2073	674.8920602
2074	674.8835809
2075	674.8639633
2076	674.7979982
2077	674.7645497
2078	674.6808161
2079	674.5954636
2080	674.530597
2081	674.4077748
2082	674.3791983
2083	674.2740026
2084	674.2573178
2085	674.2075806
2086	674.1926479
2087	674.1801479
2088	674.0420976
2089	673.9211708
2090	673.8897036
2091	673.8307908
2092	673.7508943
2093	673.6930333
2094	673.5912989
2095	673.585118
2096	673.4815437
2097	673.459907
2098	673.3345409
2099	673.2931864
2100	673.2281659
2101	673.2188636
2102	673.1892833
2103	673.1619501
2104	673.0517907
2105	673.0161816
2106	672.9366965
2107	672.9071354
2108	672.8807161
2109	672.8711656
2110	672.8622687
2111	672.7429255
2112	672.7155129
2113	672.692339
2114	672.6100323
2115	672.5420453
2116	672.4328086
2117	672.4155637
2118	672.3504455
2119	672.3176112
2120	672.3109179
2121	672.2358843
2122	672.2147278
2123	672.2006927
2124	672.1742628
2125	672.1431202
2126	672.1295021
2127	672.116311
2128	671.9301367
2129	671.9086557
2130	671.8709221
2131	671.8139407
2132	671.7684599
2133	671.7006336
2134	671.6878777
2135	671.5704675
2136	671.5561821
2137	671.4584652
2138	671.4269803
2139	671.3791296
2140	671.3600522
2141	671.3270568
2142	671.2904767
2143	671.2519502
2144	671.2037567
2145	671.1398373
2146	671.0942898
2147	671.0258636
2148	671.018604
2149	670.8811542
2150	670.8606526
2151	670.8392095
2152	670.8147606
2153	670.7813664
2154	670.7285514
2155	670.5630493
2156	670.5459777
2157	670.4800777
2158	670.3707531
2159	670.3249559
2160	670.3131491
2161	670.238478
2162	670.1761975
2163	670.1255127
2164	670.058532
2165	670.0400113
2166	670.0201094
2167	669.8995214
2168	669.8616062
2169	669.8156044
2170	669.7922444
2171	669.7316412
2172	669.6451297
2173	669.5945647
2174	669.5632393
2175	669.4223835
2176	669.3769183
2177	669.1813022
2178	669.1502197
2179	669.1281511
2180	669.0721851
2181	668.9630039
2182	668.7775207
2183	668.7664253
2184	668.7457406
2185	668.7079809
2186	668.6569018
2187	668.531133
2188	668.5017724
2189	668.3558684
2190	668.2799302
2191	668.0321361
2192	668.0233342
2193	667.8880398
2194	667.7159483
2195	667.6879938
2196	667.6274368
2197	667.595752
2198	667.5750305
2199	667.5299897
2200	667.5152799
2201	667.4972099
2202	667.4476299
2203	667.4043284
2204	667.3900488
2205	667.3560281
2206	667.2510638
2207	667.2391292
2208	667.131812
2209	667.0819823
2210	667.0042965
2211	666.9863973
2212	666.9610753
2213	666.894342
2214	666.8678267
2215	666.8469572
2216	666.8201125
2217	666.8098971
2218	666.7917611
2219	666.7606517
2220	666.7085173
2221	666.6210466
2222	666.6125209
2223	666.5624441
2224	666.496742
2225	666.4486632
2226	666.4367371
2227	666.3997708
2228	666.3100171
2229	666.2998593
2230	666.2410111
2231	666.2161433
2232	666.1821628
2233	666.1668922
2234	666.1344072
2235	665.9797555
2236	665.9549544
2237	665.9092641
2238	665.853515
2239	665.7918228
2240	665.7793178
2241	665.7514446
2242	665.6081329
2243	665.5975463
2244	665.5854539
2245	665.5566714
2246	665.4666393
2247	665.4596858
2248	665.4499618
2249	665.36833
2250	665.3362978
2251	665.3267379
2252	665.2191582
2253	665.1999088
2254	665.1097736
2255	665.0754877
2256	665.0243756
2257	664.9848454
2258	664.9235691
2259	664.8736578
2260	664.8626249
2261	664.7716088
2262	664.6943965
2263	664.6237887
2264	664.4946311
2265	664.4848558
2266	664.3758222
2267	664.3304088
2268	664.3031991
2269	664.1363095
2270	664.079509
2271	664.0170804
2272	663.9489158
2273	663.9283243
2274	663.8797995
2275	663.7797384
2276	663.703131
2277	663.5920419
2278	663.5651286
2279	663.5215399
2280	663.4438857
2281	663.3986024
2282	663.3060907
2283	663.185925
2284	663.1376202
2285	663.1275291
2286	663.1039362
2287	663.0919694
2288	663.0214668
2289	662.7810941
2290	662.7681318
2291	662.7194623
2292	662.6463309
2293	662.6253369
2294	662.5949747
2295	662.5831365
2296	662.5555143
2297	662.4498442
2298	662.2613236
2299	662.2388369
2300	662.1232479
2301	662.0632341
2302	662.0484747
2303	662.0320424
2304	661.9756898
2305	661.8751185
2306	661.8022505
2307	661.6737987
2308	661.6672742
2309	661.6329331
2310	661.5348276
2311	661.5286505
2312	661.479246
2313	661.3886849
2314	661.3144122
2315	661.2013256
2316	661.153922
2317	661.1267494
2318	661.050187
2319	661.0059261
2320	660.9720877
2321	660.9374976
2322	660.8373817
2323	660.7975236
2324	660.707762
2325	660.6892178
2326	660.6742405
2327	660.623351
2328	660.6171275
2329	660.6009333
2330	660.5786902
2331	660.5477734
2332	660.5191812
2333	660.4730616
2334	660.4222398
2335	660.4099193
2336	660.4002689
2337	660.3855887
2338	660.3682943
2339	660.3282931
2340	660.2753045
2341	660.2646235
2342	660.1713311
2343	660.0843319
2344	659.9481528
2345	659.9262037
2346	659.7935867
2347	659.7351554
2348	659.6752159
2349	659.6653629
2350	659.6270266
2351	659.6089811
2352	659.584111
2353	659.3923546
2354	659.1390148
2355	659.1104799
2356	659.0900093
2357	659.0789383
2358	658.9979615
2359	658.9649843
2360	658.9216294
2361	658.9101201
2362	658.8169506
2363	658.7444473
2364	658.5358126
2365	658.5136252
2366	658.4596484
2367	658.4498591
2368	658.4311933
2369	658.4078424
2370	658.3202551
2371	658.2454658
2372	658.2321088
2373	658.2075198
2374	658.1545792
2375	658.0630215
2376	658.0349257
2377	658.0181144
2378	657.9623618
2379	657.9150207
2380	657.8920301
2381	657.8563346
2382	657.8419838
2383	657.8014359
2384	657.5736881
2385	657.5445302
2386	657.4378256
2387	657.4299893
2388	657.2493917
2389	657.2265485
2390	657.1792358
2391	657.0629921
2392	657.0225441
2393	656.9832561
2394	656.9417273
2395	656.8731143
2396	656.7834875
2397	656.6612704
2398	656.639547
2399	656.54976
2400	656.5024099
2401	656.3628521
2402	656.3531507
2403	656.3029517
2404	656.293837
2405	656.1946949
2406	655.9880206
2407	655.9610952
2408	655.873925
2409	655.8244292
2410	655.7936565
2411	655.7556432
2412	655.5235694
2413	655.4368005
2414	655.4275747
2415	655.4118559
2416	655.3616537
2417	655.3146366
2418	655.2716401
2419	655.2297106
2420	655.1377662
2421	655.109373
2422	655.0992414
2423	655.0828201
2424	655.0646165
2425	655.0253068
2426	655.0027364
2427	654.9962894
2428	654.9754761
2429	654.9426066
2430	654.8655954
2431	654.7194184
2432	654.6419954
2433	654.5239682
2434	654.4715943
2435	654.4345945
2436	654.4097154
2437	654.3334679
2438	654.2390987
2439	654.1737362
2440	654.0660292
2441	654.0375513
2442	654.0105298
2443	653.998522
2444	653.9694618
2445	653.9252538
2446	653.9174651
2447	653.896152
2448	653.8396407
2449	653.8215447
2450	653.7673397
2451	653.7189645
2452	653.6992863
2453	653.5821895
2454	653.5741771
2455	653.5619877
2456	653.5380751
2457	653.3615716
2458	653.3446642
2459	653.3301697
2460	653.2313016
2461	653.1137091
2462	653.0798304
2463	653.0449785
2464	652.9925416
2465	652.8681222
2466	652.862219
2467	652.8345733
2468	652.7817307
2469	652.7235442
2470	652.7131327
2471	652.6893984
2472	652.6388628
2473	652.6169534
2474	652.3992175
2475	652.3557953
2476	652.2123708
2477	652.1590609
2478	652.1283036
2479	652.11445
2480	652.0390048
2481	652.0197553
2482	652.0095412
2483	652.0002384
2484	651.9454815
2485	651.9014147
2486	651.8632979
2487	651.7889498
2488	651.606741
2489	651.5600288
2490	651.4764329
2491	651.4601456
2492	651.4285564
2493	651.3871397
2494	651.1784564
2495	651.170777
2496	651.0863828
2497	650.9766562
2498	650.8181547
2499	650.8023467
2500	650.7373041
2501	650.6607807
2502	650.5757949
2503	650.4902624
2504	650.4761894
2505	650.4610884
2506	650.3603974
2507	650.2871864
2508	650.2737018
2509	650.2629271
2510	650.2454387
2511	650.1449844
2512	649.9877796
2513	649.9617025
2514	649.9341735
2515	649.8948417
2516	649.8886106
2517	649.8228444
2518	649.7722215
2519	649.7548986
2520	649.7284809
2521	649.6750329
2522	649.4852467
2523	649.4136614
2524	649.3411366
2525	649.3284446
2526	649.3192776
2527	649.3079508
2528	649.299839
2529	649.2755296
2530	649.2284326
2531	649.208129
2532	649.1776282
2533	649.1009744
2534	649.0950718
2535	649.070294
2536	648.9748709
2537	648.9673694
2538	648.9535446
2539	648.9297152
2540	648.8087712
2541	648.7612148
2542	648.7517808
2543	648.6985246
2544	648.6700148
2545	648.631986
2546	648.6198747
2547	648.5441485
2548	648.4720375
2549	648.3676544
2550	648.3591932
2551	648.3429062
2552	648.3351492
2553	648.3147027
2554	648.2805385
2555	648.2348707
2556	648.1961341
2557	648.157685
2558	648.1319746
2559	648.1047915
2560	647.979527
2561	647.9023252
2562	647.8551662
2563	647.8479416
2564	647.7743863
2565	647.7662141
2566	647.6802499
2567	647.5961856
2568	647.5560684
2569	647.358711
2570	647.2924713
2571	647.258065
2572	647.1866206
2573	647.1541976
2574	647.1266183
2575	647.0533106
2576	646.9930527
2577	646.9813909
2578	646.9755121
2579	646.9637892
2580	646.9532143
2581	646.9453506
2582	646.9159813
2583	646.8237905
2584	646.7759945
2585	646.6676983
2586	646.5723876
2587	646.534716
2588	646.4984854
2589	646.4280625
2590	646.3846307
2591	646.3714143
2592	646.3472959
2593	646.2033199
2594	646.1590883
2595	646.0005062
2596	645.9829522
2597	645.9216057
2598	645.808183
2599	645.7420607
2600	645.6714512
2601	645.6576691
2602	645.621656
2603	645.6175157
2604	645.4941633
2605	645.4442489
2606	645.4380653
2607	645.2605225
2608	645.2131112
2609	645.1823261
2610	645.1664962
2611	645.1433392
2612	645.1141951
2613	645.0989258
2614	645.0915812
2615	645.0855525
2616	645.0172711
2617	645.0076163
2618	645.0022
2619	644.9811208
2620	644.832968
2621	644.7964402
2622	644.7379648
2623	644.7162501
2624	644.6941525
2625	644.6556955
2626	644.6309056
2627	644.5723179
2628	644.5031274
2629	644.4856567
2630	644.394836
2631	644.3846817
2632	644.3072673
2633	644.2835482
2634	644.205986
2635	644.1855603
2636	644.0435575
2637	643.95896
2638	643.933277
2639	643.9077618
2640	643.8940415
2641	643.870273
2642	643.7033204
2643	643.6773603
2644	643.6592767
2645	643.6366453
2646	643.6047705
2647	643.5513915
2648	643.5269159
2649	643.4804514
2650	643.4740898
2651	643.4168314
2652	643.3922501
2653	643.3699144
2654	643.3587879
2655	643.3262402
2656	643.3118473
2657	643.3001178
2658	643.2266903
2659	643.155959
2660	643.132299
2661	643.1222413
2662	643.0402859
2663	643.0110742
2664	642.9884039
2665	642.9272852
2666	642.8082104
2667	642.7983363
2668	642.7099881
2669	642.6531781
2670	642.6322338
2671	642.5452153
2672	642.5047145
2673	642.4171684
2674	642.3513474
2675	642.3250918
2676	642.2947477
2677	642.2764009
2678	642.2659216
2679	642.237881
2680	642.2317738
2681	642.2230923
2682	642.2011907
2683	642.1536481
2684	642.0536877
2685	641.9623841
2686	641.8979883
2687	641.8820622
2688	641.8656561
2689	641.8550502
2690	641.7953768
2691	641.7283201
2692	641.6528894
2693	641.6241041
2694	641.5720768
2695	641.3750463
2696	641.3061635
2697	641.295922
2698	641.2776105
2699	641.2595919
2700	641.214572
2701	641.176253
2702	641.1574938
2703	641.1277701
2704	641.0466863
2705	640.9535547
2706	640.8815925
2707	640.8364001
2708	640.7418255
2709	640.7173632
2710	640.6337491
2711	640.6272132
2712	640.6170282
2713	640.6054161
2714	640.5748611
2715	640.5584583
2716	640.4903111
2717	640.47055
2718	640.4535317
2719	640.447206
2720	640.4141156
2721	640.3541812
2722	640.332706
2723	640.3235727
2724	640.3120642
2725	640.2843237
2726	640.2440367
2727	640.1708807
2728	640.1096381
